Sig Name	G1, 1
Format	Mag	Scaling	EUrms
Chan	1
Chan Name	I1
Point	0 -Z
Ref Point	0 -Z

Hz	in/s
          394.5	  8.973029e-011
            395	  9.928892e-011
          395.5	  8.599241e-011
            396	  8.650786e-011
          396.5	  8.972897e-011
            397	  8.382357e-011
          397.5	  6.662845e-011
            398	  7.388654e-011
          398.5	  7.446013e-011
            399	  7.466554e-011
          399.5	  7.619105e-011
            400	   7.43166e-011
