Hz,167NE,167NW,167SW,167M,167SE
317.0,1.056058e-10,1.169097e-10,1.191485e-10,1.045635e-10,1.004527e-10
317.5,1.183548e-10,1.053437e-10,1.085456e-10,9.226523e-11,1.039002e-10
318.0,9.927466e-11,1.119205e-10,1.0104e-10,8.983454e-11,1.024665e-10
318.5,9.207599e-11,1.054194e-10,1.069678e-10,8.358209e-11,1.005846e-10
319.0,9.967502e-11,1.143635e-10,1.137029e-10,9.817411e-11,9.876299e-11
319.5,1.047989e-10,1.119535e-10,1.089014e-10,9.139602e-11,9.913596e-11
320.0,1.141427e-10,1.308685e-10,1.031292e-10,9.358601e-11,1.013496e-10
320.5,1.003204e-10,1.156358e-10,9.552976e-11,9.624423e-11,1.018659e-10
321.0,9.925807e-11,1.009072e-10,9.616618e-11,1.051249e-10,9.991771e-11
321.5,9.842601e-11,9.502309e-11,9.295743e-11,1.095882e-10,1.064593e-10
322.0,8.974233e-11,9.009619e-11,9.759144e-11,1.149425e-10,1.052315e-10
322.5,8.317298e-11,9.783506e-11,1.211816e-10,1.198636e-10,9.12983e-11
323.0,9.248098e-11,9.579099e-11,1.138031e-10,1.013282e-10,8.653789e-11
323.5,9.421861e-11,1.056922e-10,9.949724e-11,8.990646e-11,9.642225e-11
324.0,1.001097e-10,1.068709e-10,9.606793e-11,1.018408e-10,1.155277e-10
324.5,1.158646e-10,9.804891e-11,9.718254e-11,1.150534e-10,1.268001e-10
325.0,1.170361e-10,1.05097e-10,1.018269e-10,1.120211e-10,1.127913e-10
325.5,1.034365e-10,1.009996e-10,1.111073e-10,9.012155e-11,9.811417e-11
326.0,8.305986e-11,9.065704e-11,1.072822e-10,8.835916e-11,9.243337e-11
326.5,8.773975e-11,1.07457e-10,1.035009e-10,9.574777e-11,1.023766e-10
327.0,1.108732e-10,1.112872e-10,9.159361e-11,1.099317e-10,1.036482e-10
327.5,1.102324e-10,1.077207e-10,9.063946e-11,1.014889e-10,1.142034e-10
328.0,1.064582e-10,1.049636e-10,1.11068e-10,9.174985e-11,1.073845e-10
328.5,1.069948e-10,1.040463e-10,1.05489e-10,1.041928e-10,9.075213e-11
329.0,1.03644e-10,9.792826e-11,9.35084e-11,1.066738e-10,9.612732e-11
329.5,1.042777e-10,1.149975e-10,9.716005e-11,9.626202e-11,9.761379e-11
330.0,9.447014e-11,1.071474e-10,9.832343e-11,8.368684e-11,9.08492e-11
330.5,9.442522e-11,1.04071e-10,1.095635e-10,7.661225e-11,8.932116e-11
331.0,8.194408e-11,9.980776e-11,9.567857e-11,7.862505e-11,9.81451e-11
331.5,8.590325e-11,1.10306e-10,8.977814e-11,8.860453e-11,1.054196e-10
332.0,1.031944e-10,1.033901e-10,9.148785e-11,9.596938e-11,1.053822e-10
332.5,1.093665e-10,9.368446e-11,1.017823e-10,9.624102e-11,9.098618e-11
333.0,1.078576e-10,9.940359e-11,9.572083e-11,9.306335e-11,9.465587e-11
333.5,9.78595e-11,8.85886e-11,8.402379e-11,9.948953e-11,9.962291e-11
334.0,9.834954e-11,9.780267e-11,9.634978e-11,8.876035e-11,9.781983e-11
334.5,1.053365e-10,1.019092e-10,8.876111e-11,9.250466e-11,1.040519e-10
335.0,9.538487e-11,9.666753e-11,9.370125e-11,9.728807e-11,9.313252e-11
335.5,9.528528e-11,1.042581e-10,1.046165e-10,9.280246e-11,1.042966e-10
336.0,1.084342e-10,1.011296e-10,1.11509e-10,9.381493e-11,1.084915e-10
336.5,1.111618e-10,9.744555e-11,1.020571e-10,1.050946e-10,1.067579e-10
337.0,1.051424e-10,1.042306e-10,8.94385e-11,1.081935e-10,9.993552e-11
337.5,9.489999e-11,9.479099e-11,9.825493e-11,9.780908e-11,9.803965e-11
338.0,9.599679e-11,8.332589e-11,1.09128e-10,1.015681e-10,9.748551e-11
338.5,9.335376e-11,8.425267e-11,9.56346e-11,9.636583e-11,9.129706e-11
339.0,1.04402e-10,9.373702e-11,1.061912e-10,9.913238e-11,9.853417e-11
339.5,1.0214e-10,9.647413e-11,1.048652e-10,9.49417e-11,9.949818e-11
340.0,8.838173e-11,9.496604e-11,9.199962e-11,9.486956e-11,1.011717e-10
340.5,1.002398e-10,1.031987e-10,1.056717e-10,9.486106e-11,1.082668e-10
341.0,1.0326e-10,1.023526e-10,1.050941e-10,9.077371e-11,1.097185e-10
341.5,8.778529e-11,1.072471e-10,8.743564e-11,1.035926e-10,9.524062e-11
342.0,1.093792e-10,1.09436e-10,9.993292e-11,1.040887e-10,9.440696e-11
342.5,1.166625e-10,9.587458e-11,1.018587e-10,1.00009e-10,9.360232e-11
343.0,9.526055e-11,8.677066e-11,9.531793e-11,9.985057e-11,8.916887e-11
343.5,8.539089e-11,9.743609e-11,9.625956e-11,8.494218e-11,1.040028e-10
344.0,8.631593e-11,9.041891e-11,9.228208e-11,8.791708e-11,1.143572e-10
344.5,9.287708e-11,8.300551e-11,9.666246e-11,8.915303e-11,1.102551e-10
345.0,1.006488e-10,1.00936e-10,1.132228e-10,9.065971e-11,1.089131e-10
345.5,1.025568e-10,1.037289e-10,1.11874e-10,8.051571e-11,1.007744e-10
346.0,9.304674e-11,1.042913e-10,1.00821e-10,7.926315e-11,7.265191e-11
346.5,9.071471e-11,1.033522e-10,8.806646e-11,7.99678e-11,7.948989e-11
347.0,8.600409e-11,9.991767e-11,9.220525e-11,7.925259e-11,9.029632e-11
347.5,8.472621e-11,9.298002e-11,8.758148e-11,7.998108e-11,9.744345e-11
348.0,1.011267e-10,9.491493e-11,9.377091e-11,8.621104e-11,1.07331e-10
348.5,1.069156e-10,9.593591e-11,9.462666e-11,9.537867e-11,1.045567e-10
349.0,9.341966e-11,8.37729e-11,8.56417e-11,8.886614e-11,9.419777e-11
349.5,8.853755e-11,8.736364e-11,8.824443e-11,8.707126e-11,9.930023e-11
350.0,9.608303e-11,8.955748e-11,8.145545e-11,8.45132e-11,9.029438e-11
350.5,1.094575e-10,9.550995e-11,9.363336e-11,7.807264e-11,9.205716e-11
351.0,1.062764e-10,9.028814e-11,9.021962e-11,8.077471e-11,8.865426e-11
351.5,9.76599e-11,9.202036e-11,9.043695e-11,7.91856e-11,8.797382e-11
352.0,1.124184e-10,8.854804e-11,8.416982e-11,8.61456e-11,8.524464e-11
352.5,9.902427e-11,9.139852e-11,8.731641e-11,9.08618e-11,9.499466e-11
353.0,9.258269e-11,9.603243e-11,8.352632e-11,8.420818e-11,1.017819e-10
353.5,8.954026e-11,8.538605e-11,7.025493e-11,9.450405e-11,1.061744e-10
354.0,8.939273e-11,9.105321e-11,7.604316e-11,1.058613e-10,1.086755e-10
354.5,9.247451e-11,1.062921e-10,8.873802e-11,9.110226e-11,9.179287e-11
355.0,8.781123e-11,9.645022e-11,1.003642e-10,8.680517e-11,7.699536e-11
355.5,8.51727e-11,7.785445e-11,9.043988e-11,9.262366e-11,8.373326e-11
356.0,9.198538e-11,7.623918e-11,1.004029e-10,8.252123e-11,9.21982e-11
356.5,1.109692e-10,7.553058e-11,1.017983e-10,7.522852e-11,9.930718e-11
357.0,1.074481e-10,8.221515e-11,8.896634e-11,8.875047e-11,9.922187e-11
357.5,9.003877e-11,9.287081e-11,7.657712e-11,9.289982e-11,8.84144e-11
358.0,8.445925e-11,9.557193e-11,8.506718e-11,9.218567e-11,8.882105e-11
358.5,9.74096e-11,9.899206e-11,9.279071e-11,9.234228e-11,8.021522e-11
359.0,8.744547e-11,8.679719e-11,9.09539e-11,7.970007e-11,8.946865e-11
359.5,8.21181e-11,9.863842e-11,9.564202e-11,7.308514e-11,1.011679e-10
360.0,8.99775e-11,8.478563e-11,8.754301e-11,8.800543e-11,9.223897e-11
360.5,8.503871e-11,7.608222e-11,7.885009e-11,9.468261e-11,7.468813e-11
361.0,8.340317e-11,8.310082e-11,8.12548e-11,8.186554e-11,6.937911e-11
361.5,8.011092e-11,8.25242e-11,8.124923e-11,8.081315e-11,8.694656e-11
362.0,8.608245e-11,8.328343e-11,8.562126e-11,8.238855e-11,9.27681e-11
362.5,8.996508e-11,9.924676e-11,7.724309e-11,8.392899e-11,9.679826e-11
363.0,8.760315e-11,1.046986e-10,8.027583e-11,8.194121e-11,9.511075e-11
363.5,9.403072e-11,9.321374e-11,7.947338e-11,7.523097e-11,8.916598e-11
364.0,9.943315e-11,9.535091e-11,8.357572e-11,7.829383e-11,8.975908e-11
364.5,8.798222e-11,8.835873e-11,8.031828e-11,8.856373e-11,8.17799e-11
365.0,8.441813e-11,9.530565e-11,8.500485e-11,8.780109e-11,8.457574e-11
365.5,7.652842e-11,8.761421e-11,8.858204e-11,8.347258e-11,8.246781e-11
366.0,8.21719e-11,8.868866e-11,8.15692e-11,7.797884e-11,9.304975e-11
366.5,9.347337e-11,9.444483e-11,9.099943e-11,7.071053e-11,1.040317e-10
367.0,8.799367e-11,8.340202e-11,8.025556e-11,7.078557e-11,9.591366e-11
367.5,8.576968e-11,8.193244e-11,7.823419e-11,7.974243e-11,8.856333e-11
368.0,8.459295e-11,8.16186e-11,8.052484e-11,8.10416e-11,9.346264e-11
368.5,8.899063e-11,8.862147e-11,7.809833e-11,8.674544e-11,1.00463e-10
369.0,8.514984e-11,8.65254e-11,8.343999e-11,9.084804e-11,9.227238e-11
369.5,8.30235e-11,8.466233e-11,8.975642e-11,9.224881e-11,8.386589e-11
370.0,8.552628e-11,8.441e-11,8.190536e-11,9.553187e-11,8.748095e-11
370.5,9.272842e-11,7.539032e-11,9.197315e-11,9.581983e-11,9.320476e-11
371.0,9.787459e-11,8.974806e-11,8.978856e-11,7.772943e-11,9.370083e-11
371.5,8.807411e-11,8.818531e-11,9.034453e-11,8.043856e-11,7.683288e-11
372.0,7.386689e-11,7.456624e-11,9.310275e-11,8.528189e-11,7.272229e-11
372.5,9.518713e-11,7.300592e-11,9.388827e-11,7.807432e-11,8.100894e-11
373.0,9.950147e-11,6.919788e-11,9.44221e-11,8.41576e-11,8.411071e-11
373.5,9.653114e-11,7.448987e-11,8.24408e-11,9.241526e-11,8.355172e-11
374.0,8.206337e-11,8.285642e-11,8.699508e-11,6.951595e-11,9.157226e-11
374.5,7.9024e-11,8.816749e-11,9.099478e-11,7.158935e-11,9.914802e-11
375.0,6.958902e-11,1.018466e-10,9.209466e-11,9.0056e-11,8.377826e-11
375.5,6.584951e-11,8.957379e-11,8.743913e-11,8.505328e-11,7.559092e-11
376.0,7.903388e-11,7.547407e-11,9.468898e-11,8.825541e-11,8.906366e-11
376.5,7.925596e-11,8.296188e-11,8.595127e-11,8.364068e-11,9.469479e-11
377.0,9.087821e-11,7.873317e-11,7.063904e-11,8.267387e-11,9.121623e-11
377.5,9.189966e-11,7.937644e-11,6.918215e-11,9.138586e-11,9.158869e-11
378.0,8.666328e-11,8.127127e-11,8.303926e-11,1.03893e-10,9.643771e-11
378.5,7.875637e-11,8.916763e-11,8.916057e-11,1.006066e-10,8.211707e-11
379.0,9.059757e-11,8.582936e-11,7.63876e-11,8.333861e-11,7.774151e-11
379.5,9.318603e-11,7.335724e-11,7.901391e-11,8.276622e-11,8.594721e-11
380.0,8.041912e-11,7.769732e-11,8.431596e-11,8.894281e-11,8.674454e-11
380.5,7.86635e-11,8.380834e-11,8.2825e-11,8.935257e-11,7.966399e-11
381.0,8.242138e-11,8.155804e-11,8.5949e-11,7.95571e-11,7.655382e-11
381.5,8.336573e-11,8.55136e-11,8.4074e-11,8.025268e-11,8.517273e-11
382.0,9.478994e-11,8.673661e-11,8.543153e-11,8.155877e-11,9.111893e-11
382.5,8.374193e-11,8.468787e-11,8.970251e-11,8.3448e-11,8.819909e-11
383.0,7.901935e-11,8.216026e-11,7.935831e-11,1.037082e-10,8.893805e-11
383.5,8.251675e-11,8.286585e-11,8.923172e-11,1.012508e-10,8.450812e-11
384.0,7.172058e-11,9.226957e-11,9.555633e-11,8.024752e-11,7.934599e-11
384.5,7.658792e-11,8.777074e-11,7.510882e-11,6.873498e-11,7.575766e-11
385.0,8.35723e-11,8.020106e-11,7.524725e-11,7.597526e-11,7.49529e-11
385.5,7.931406e-11,7.543224e-11,8.298053e-11,8.131634e-11,7.466885e-11
386.0,7.541813e-11,7.993828e-11,8.558666e-11,8.339516e-11,7.576015e-11
386.5,9.206929e-11,8.954113e-11,8.811165e-11,7.831852e-11,7.117985e-11
387.0,9.541925e-11,8.943693e-11,8.859111e-11,9.404835e-11,7.165198e-11
387.5,9.046729e-11,7.754967e-11,6.530727e-11,8.71389e-11,8.089601e-11
388.0,7.636987e-11,8.126557e-11,6.714491e-11,8.562751e-11,8.223074e-11
388.5,7.879999e-11,6.761087e-11,7.439058e-11,7.976116e-11,8.747169e-11
389.0,7.550931e-11,7.435347e-11,8.352265e-11,7.368497e-11,7.926717e-11
389.5,8.326285e-11,8.980921e-11,6.811034e-11,8.486871e-11,8.544981e-11
390.0,8.85697e-11,8.300566e-11,5.993558e-11,8.640731e-11,7.926793e-11
390.5,7.579096e-11,7.084241e-11,7.268362e-11,7.490757e-11,6.848648e-11
391.0,7.317154e-11,7.882518e-11,7.889015e-11,6.692467e-11,7.518826e-11
391.5,7.959652e-11,8.526016e-11,8.969747e-11,7.139803e-11,6.853152e-11
392.0,7.684991e-11,7.57396e-11,9.433532e-11,8.116058e-11,7.320833e-11
392.5,7.380242e-11,6.908545e-11,8.01049e-11,7.999349e-11,8.110888e-11
393.0,9.521148e-11,7.747952e-11,8.420316e-11,7.737894e-11,7.752951e-11
393.5,8.559355e-11,8.924517e-11,8.929672e-11,7.953829e-11,8.682881e-11
394.0,7.770852e-11,8.626692e-11,9.254291e-11,8.259891e-11,9.328451e-11
394.5,8.639015e-11,7.246351e-11,8.184956e-11,8.346918e-11,8.411161e-11
395.0,8.129211e-11,7.72869e-11,8.331592e-11,7.978426e-11,7.930936e-11
395.5,8.100955e-11,7.821287e-11,9.370545e-11,7.261185e-11,7.131338e-11
396.0,9.400319e-11,7.882981e-11,8.642815e-11,7.416859e-11,7.142156e-11
396.5,9.58371e-11,7.286152e-11,7.920956e-11,8.114075e-11,7.37975e-11
397.0,7.839126e-11,7.876846e-11,7.469132e-11,8.324519e-11,7.9528e-11
397.5,7.167505e-11,8.145805e-11,7.587657e-11,8.025416e-11,8.589329e-11
398.0,7.365321e-11,8.416151e-11,8.539101e-11,7.782375e-11,8.186213e-11
398.5,7.346186e-11,8.261639e-11,7.722863e-11,8.238824e-11,8.318634e-11
399.0,7.444524e-11,8.135798e-11,7.437344e-11,7.982719e-11,7.993833e-11
399.5,7.607436e-11,7.119023e-11,7.67107e-11,8.292551e-11,7.679252e-11
400.0,8.027185e-11,7.151394e-11,7.671759e-11,8.316903e-11,8.45313e-11
