Hz,113NE,113NW,113SW,113M,113SE
316.0,9.918336e-11,9.261603e-11,9.088719e-11,1.130222e-10,1.014657e-10
316.5,1.002569e-10,1.012673e-10,9.554431e-11,1.131859e-10,1.137271e-10
317.0,9.838369e-11,9.58041e-11,1.099081e-10,1.135435e-10,1.22398e-10
317.5,9.399095e-11,1.019502e-10,1.133243e-10,1.037452e-10,1.151774e-10
318.0,1.260221e-10,1.036216e-10,1.005133e-10,1.038658e-10,1.132e-10
318.5,1.335379e-10,9.483282e-11,1.258474e-10,9.480354e-11,1.113531e-10
319.0,1.122561e-10,1.044979e-10,1.014407e-10,9.059552e-11,1.125313e-10
319.5,1.136185e-10,9.971465e-11,1.028107e-10,9.931657e-11,9.760535e-11
320.0,1.1901e-10,9.517602e-11,1.05574e-10,1.005841e-10,1.012877e-10
320.5,1.089116e-10,1.004558e-10,1.011496e-10,9.466779e-11,1.088335e-10
321.0,1.104034e-10,1.01938e-10,1.010107e-10,1.048842e-10,9.915484e-11
321.5,9.216497e-11,9.782923e-11,1.081751e-10,1.248869e-10,8.64083e-11
322.0,8.842961e-11,1.054069e-10,1.143392e-10,1.097123e-10,1.053992e-10
322.5,1.037271e-10,1.09826e-10,1.073093e-10,9.752918e-11,1.071914e-10
323.0,1.048041e-10,1.058573e-10,9.88804e-11,9.751493e-11,9.824081e-11
323.5,1.037834e-10,9.517586e-11,9.263486e-11,9.442815e-11,9.67171e-11
324.0,9.480774e-11,1.04032e-10,9.487917e-11,9.366436e-11,1.165582e-10
324.5,8.483352e-11,1.015897e-10,9.794773e-11,9.340329e-11,1.070037e-10
325.0,9.039819e-11,9.015287e-11,8.663117e-11,1.097625e-10,1.019369e-10
325.5,9.24328e-11,8.295953e-11,8.021591e-11,1.036925e-10,1.154536e-10
326.0,1.04933e-10,8.889615e-11,8.723258e-11,1.004813e-10,1.018241e-10
326.5,9.420244e-11,1.00203e-10,9.177662e-11,1.013346e-10,9.60069e-11
327.0,9.015957e-11,1.054692e-10,8.525292e-11,9.367004e-11,9.20961e-11
327.5,1.007048e-10,8.373007e-11,8.3287e-11,1.049267e-10,8.869696e-11
328.0,1.014634e-10,9.211778e-11,8.923653e-11,1.003507e-10,1.033802e-10
328.5,8.705728e-11,9.503968e-11,8.71867e-11,1.048601e-10,1.089413e-10
329.0,9.265186e-11,1.008933e-10,8.909231e-11,9.84809e-11,1.088166e-10
329.5,1.105869e-10,1.087745e-10,9.821058e-11,9.058328e-11,1.039262e-10
330.0,1.065271e-10,9.764845e-11,9.999603e-11,1.045399e-10,9.916132e-11
330.5,9.9283e-11,9.321861e-11,1.029441e-10,1.0702e-10,1.005957e-10
331.0,9.104794e-11,9.703779e-11,1.047502e-10,8.94614e-11,9.978156e-11
331.5,1.007446e-10,9.793097e-11,1.118069e-10,9.358047e-11,9.068968e-11
332.0,9.589694e-11,1.039694e-10,1.078358e-10,1.066548e-10,8.542277e-11
332.5,9.737985e-11,9.460684e-11,1.00035e-10,1.065995e-10,8.275707e-11
333.0,1.028663e-10,8.492622e-11,9.418827e-11,8.900308e-11,8.836404e-11
333.5,9.476071e-11,9.296356e-11,9.842652e-11,8.444122e-11,9.77306e-11
334.0,9.796321e-11,9.752513e-11,9.68884e-11,8.626951e-11,9.726907e-11
334.5,9.689542e-11,9.759119e-11,9.469147e-11,8.084406e-11,1.037822e-10
335.0,9.511374e-11,9.084261e-11,1.082498e-10,9.739125e-11,1.032982e-10
335.5,9.338212e-11,9.199995e-11,1.120241e-10,1.127798e-10,1.031712e-10
336.0,9.306254e-11,1.053399e-10,9.182809e-11,1.002431e-10,9.884511e-11
336.5,1.016615e-10,1.05768e-10,9.814484e-11,1.033547e-10,9.784287e-11
337.0,1.001376e-10,9.916235e-11,1.062989e-10,1.038688e-10,8.928306e-11
337.5,8.825014e-11,9.651191e-11,8.654914e-11,9.682011e-11,8.626923e-11
338.0,8.616213e-11,9.486634e-11,8.859541e-11,8.214313e-11,8.87168e-11
338.5,1.005948e-10,8.947456e-11,1.01873e-10,8.090963e-11,9.853671e-11
339.0,9.474332e-11,8.600534e-11,1.028036e-10,8.58889e-11,1.015078e-10
339.5,7.994531e-11,8.499193e-11,1.023299e-10,9.23981e-11,1.008857e-10
340.0,8.305579e-11,8.343764e-11,9.713613e-11,1.008732e-10,9.864972e-11
340.5,8.210981e-11,9.709507e-11,8.651331e-11,1.054093e-10,9.889717e-11
341.0,7.997682e-11,9.228455e-11,1.051131e-10,9.968892e-11,9.902256e-11
341.5,7.935659e-11,8.801902e-11,1.021727e-10,9.939524e-11,8.616082e-11
342.0,8.281514e-11,1.089343e-10,7.448731e-11,9.279553e-11,8.020803e-11
342.5,8.148554e-11,1.073134e-10,8.721997e-11,9.463309e-11,8.980888e-11
343.0,8.333597e-11,9.572419e-11,9.167789e-11,1.01337e-10,9.745781e-11
343.5,9.435829e-11,9.418333e-11,8.59736e-11,1.030729e-10,9.657089e-11
344.0,9.624414e-11,9.86002e-11,9.175808e-11,9.010984e-11,9.228092e-11
344.5,9.720148e-11,7.767282e-11,1.13902e-10,9.575669e-11,8.886143e-11
345.0,1.041694e-10,8.890081e-11,9.162848e-11,1.02257e-10,1.054731e-10
345.5,9.556143e-11,1.071177e-10,7.60528e-11,1.035024e-10,1.033581e-10
346.0,8.634372e-11,9.739264e-11,7.638563e-11,1.007602e-10,9.223411e-11
346.5,1.104699e-10,8.749745e-11,8.774662e-11,9.44494e-11,1.036965e-10
347.0,1.002663e-10,1.006043e-10,1.02725e-10,9.87161e-11,9.844119e-11
347.5,9.503535e-11,9.168585e-11,1.018391e-10,9.14713e-11,8.570507e-11
348.0,1.004759e-10,8.902846e-11,9.828213e-11,9.039239e-11,9.448714e-11
348.5,1.102547e-10,9.761052e-11,9.571912e-11,9.250029e-11,9.175341e-11
349.0,1.00743e-10,1.020918e-10,1.00601e-10,9.010348e-11,8.959635e-11
349.5,9.589717e-11,9.537245e-11,9.554524e-11,9.587688e-11,8.897808e-11
350.0,8.857218e-11,9.513521e-11,9.965065e-11,1.045501e-10,9.14054e-11
350.5,9.799053e-11,9.116501e-11,9.034726e-11,9.036285e-11,1.055554e-10
351.0,1.014926e-10,8.039246e-11,1.104455e-10,8.880485e-11,8.906959e-11
351.5,9.238336e-11,8.277392e-11,1.065434e-10,9.398599e-11,9.750473e-11
352.0,9.65877e-11,6.946427e-11,8.566112e-11,9.328017e-11,9.759456e-11
352.5,9.640019e-11,7.560145e-11,8.923381e-11,1.033386e-10,9.048842e-11
353.0,7.768849e-11,1.004508e-10,8.70413e-11,1.010122e-10,8.11186e-11
353.5,6.720419e-11,9.876196e-11,7.747002e-11,9.037713e-11,7.859864e-11
354.0,8.183023e-11,7.656722e-11,9.346457e-11,9.935996e-11,7.78224e-11
354.5,9.327748e-11,8.56471e-11,8.672216e-11,1.02862e-10,8.735337e-11
355.0,8.738079e-11,8.593511e-11,7.786263e-11,9.51554e-11,9.765692e-11
355.5,8.289056e-11,1.038432e-10,8.707895e-11,1.002967e-10,9.098255e-11
356.0,8.958024e-11,9.590313e-11,8.984579e-11,8.03838e-11,9.181615e-11
356.5,9.900188e-11,8.697267e-11,9.085851e-11,7.470184e-11,1.048615e-10
357.0,9.702578e-11,8.706418e-11,9.361788e-11,8.486402e-11,1.009014e-10
357.5,8.084976e-11,8.056852e-11,8.112524e-11,8.276276e-11,8.371971e-11
358.0,7.287897e-11,7.477621e-11,9.126403e-11,8.267412e-11,9.275425e-11
358.5,8.142859e-11,8.657402e-11,8.498232e-11,9.347807e-11,9.603618e-11
359.0,8.909429e-11,8.907883e-11,8.388119e-11,8.532255e-11,8.232495e-11
359.5,7.840918e-11,8.427007e-11,8.491263e-11,8.690141e-11,7.979667e-11
360.0,8.433906e-11,7.740197e-11,7.702625e-11,9.428724e-11,7.308867e-11
360.5,8.453299e-11,8.65145e-11,8.000948e-11,9.261365e-11,8.083977e-11
361.0,8.132667e-11,9.820395e-11,7.98388e-11,9.402677e-11,8.38123e-11
361.5,7.544135e-11,8.896461e-11,9.27813e-11,9.024088e-11,9.057812e-11
362.0,7.308676e-11,8.807874e-11,9.786583e-11,8.686029e-11,8.352282e-11
362.5,9.167454e-11,7.310432e-11,9.71715e-11,7.313445e-11,7.95092e-11
363.0,8.679742e-11,7.515861e-11,9.714439e-11,8.875547e-11,8.604656e-11
363.5,8.032229e-11,8.804322e-11,8.454128e-11,9.261392e-11,7.700911e-11
364.0,7.684491e-11,9.111553e-11,8.654361e-11,9.980772e-11,8.190514e-11
364.5,8.849833e-11,8.709009e-11,8.931485e-11,9.795202e-11,8.020335e-11
365.0,1.009801e-10,7.37514e-11,9.489731e-11,8.888295e-11,8.376515e-11
365.5,9.136524e-11,8.500539e-11,9.043206e-11,8.903651e-11,8.759934e-11
366.0,9.803345e-11,8.701678e-11,8.194928e-11,8.005507e-11,9.475383e-11
366.5,1.053225e-10,8.023349e-11,8.815013e-11,7.719254e-11,9.012512e-11
367.0,9.509459e-11,9.096414e-11,1.007461e-10,8.808179e-11,7.565405e-11
367.5,9.159344e-11,9.158355e-11,9.573101e-11,8.454096e-11,8.013285e-11
368.0,8.586727e-11,8.244909e-11,9.444683e-11,7.347303e-11,8.798721e-11
368.5,7.522759e-11,8.051611e-11,9.777981e-11,7.677324e-11,8.602109e-11
369.0,9.023785e-11,6.726682e-11,9.394598e-11,8.473339e-11,8.095643e-11
369.5,7.855723e-11,8.569245e-11,7.51406e-11,7.969176e-11,8.423165e-11
370.0,8.332313e-11,1.0006e-10,7.102934e-11,7.583481e-11,9.075241e-11
370.5,7.916109e-11,8.9632e-11,7.579698e-11,8.114256e-11,9.035805e-11
371.0,7.576959e-11,8.289783e-11,8.943353e-11,9.830354e-11,8.520257e-11
371.5,6.970022e-11,7.919582e-11,8.989021e-11,8.805055e-11,7.446387e-11
372.0,8.026055e-11,8.224919e-11,7.943696e-11,7.830348e-11,8.75698e-11
372.5,8.90543e-11,8.353017e-11,8.002303e-11,8.459215e-11,9.477965e-11
373.0,8.22827e-11,8.307666e-11,6.998897e-11,8.282001e-11,9.6682e-11
373.5,8.089301e-11,8.120221e-11,7.947398e-11,8.873872e-11,8.069479e-11
374.0,7.962681e-11,7.252356e-11,7.88308e-11,9.569048e-11,8.048449e-11
374.5,7.922956e-11,8.055744e-11,7.252383e-11,7.733076e-11,8.723775e-11
375.0,7.347286e-11,7.629158e-11,6.912396e-11,7.814384e-11,8.457499e-11
375.5,8.019662e-11,6.889737e-11,7.41874e-11,8.672234e-11,8.065157e-11
376.0,8.86655e-11,8.293752e-11,7.91682e-11,8.238481e-11,7.548406e-11
376.5,9.152509e-11,8.861985e-11,8.297341e-11,7.380049e-11,7.2436e-11
377.0,9.413756e-11,8.045692e-11,7.974323e-11,7.83586e-11,7.603058e-11
377.5,8.681498e-11,8.053516e-11,7.317005e-11,9.233523e-11,8.144443e-11
378.0,7.795758e-11,8.956193e-11,8.262109e-11,9.912181e-11,8.912223e-11
378.5,9.154075e-11,8.47794e-11,9.001987e-11,8.838287e-11,8.813374e-11
379.0,9.361151e-11,8.246367e-11,8.379816e-11,7.349051e-11,9.14008e-11
379.5,8.40589e-11,7.987762e-11,7.427214e-11,6.989723e-11,8.735363e-11
380.0,7.665806e-11,8.00884e-11,7.895799e-11,9.134304e-11,8.613518e-11
380.5,6.9317e-11,8.189995e-11,7.713279e-11,8.492781e-11,8.314399e-11
381.0,7.706172e-11,8.26036e-11,8.24782e-11,8.077729e-11,8.560588e-11
381.5,8.160671e-11,8.737653e-11,8.087656e-11,7.89584e-11,9.023238e-11
382.0,9.123747e-11,8.369502e-11,7.806436e-11,7.681778e-11,8.73673e-11
382.5,9.352963e-11,8.730578e-11,8.250396e-11,6.36387e-11,8.396564e-11
383.0,7.928073e-11,8.963279e-11,8.122819e-11,6.63463e-11,8.204049e-11
383.5,7.490731e-11,7.533542e-11,7.865812e-11,7.527217e-11,7.89298e-11
384.0,8.022148e-11,7.072939e-11,7.24623e-11,7.87154e-11,7.412265e-11
384.5,8.102415e-11,6.684992e-11,7.634716e-11,7.082577e-11,8.729736e-11
385.0,7.646347e-11,7.14691e-11,6.941017e-11,7.58035e-11,8.858924e-11
385.5,8.053277e-11,7.674333e-11,7.785137e-11,8.120604e-11,8.347585e-11
386.0,9.304154e-11,7.806119e-11,8.377157e-11,7.523148e-11,8.457568e-11
386.5,9.233991e-11,8.169841e-11,8.745116e-11,7.125591e-11,7.941929e-11
387.0,7.582539e-11,8.230278e-11,8.633337e-11,9.300456e-11,8.631248e-11
387.5,8.074042e-11,7.520475e-11,7.898142e-11,9.673262e-11,8.269089e-11
388.0,8.059156e-11,8.083469e-11,7.697903e-11,8.420503e-11,7.883245e-11
388.5,8.814238e-11,9.421629e-11,8.062408e-11,8.071319e-11,8.759341e-11
389.0,9.512306e-11,8.978739e-11,8.315263e-11,8.266007e-11,8.117781e-11
389.5,9.480978e-11,7.290096e-11,8.370614e-11,8.75205e-11,7.22836e-11
390.0,8.579304e-11,7.855883e-11,8.180449e-11,8.003433e-11,7.913096e-11
390.5,7.686683e-11,7.314014e-11,7.509356e-11,7.16155e-11,9.143068e-11
391.0,8.642902e-11,7.815576e-11,7.822742e-11,8.234803e-11,8.243989e-11
391.5,7.831776e-11,7.348327e-11,8.757955e-11,8.8115e-11,8.113534e-11
392.0,6.889185e-11,7.03051e-11,8.72099e-11,7.886213e-11,8.052924e-11
392.5,6.928703e-11,8.341133e-11,8.110695e-11,7.693953e-11,6.809703e-11
393.0,7.699603e-11,8.691949e-11,7.619053e-11,7.390639e-11,7.092897e-11
393.5,7.542347e-11,8.045085e-11,7.06461e-11,7.499742e-11,7.122298e-11
394.0,7.0488e-11,7.503956e-11,6.975886e-11,7.676236e-11,7.240663e-11
394.5,7.159687e-11,7.871381e-11,8.502934e-11,7.95194e-11,8.51541e-11
395.0,8.18099e-11,7.695541e-11,8.786399e-11,7.986486e-11,9.465594e-11
395.5,8.855829e-11,7.079126e-11,7.462438e-11,7.820729e-11,8.259671e-11
396.0,7.83447e-11,7.691345e-11,7.203194e-11,7.074662e-11,7.644452e-11
396.5,7.676042e-11,8.46014e-11,7.948098e-11,7.227381e-11,7.72654e-11
397.0,7.747986e-11,8.846842e-11,7.885058e-11,8.007593e-11,8.258717e-11
397.5,7.7024e-11,8.359907e-11,7.44036e-11,7.890823e-11,8.187645e-11
398.0,7.102238e-11,8.432374e-11,7.370579e-11,6.669037e-11,6.686147e-11
398.5,7.355903e-11,7.661828e-11,7.970013e-11,6.746253e-11,7.235881e-11
399.0,7.972295e-11,8.85127e-11,7.941008e-11,7.31278e-11,7.656294e-11
399.5,8.551555e-11,8.08217e-11,9.047112e-11,7.213524e-11,7.941516e-11
400.0,8.23519e-11,8.077054e-11,8.760617e-11,7.69066e-11,7.632269e-11
